ref_area.label,source.label,indicator.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Belize,LFS - Labour Force Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2018,3.939,,,Currency: BLZ - Belize dollar (BZD),Repository: ILO-STATISTICS - Micro data processing
Belize,LFS - Labour Force Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2018,7.599,,,Currency: BLZ - Belize dollar (BZD),Repository: ILO-STATISTICS - Micro data processing
Belize,LFS - Labour Force Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2018,5.558,,,Currency: BLZ - Belize dollar (BZD),Repository: ILO-STATISTICS - Micro data processing
Belize,LFS - Labour Force Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2018,3.8,,,Currency: BLZ - Belize dollar (BZD),Repository: ILO-STATISTICS - Micro data processing
Belize,LFS - Labour Force Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2018,8.39,,,Currency: BLZ - Belize dollar (BZD),Repository: ILO-STATISTICS - Micro data processing
Belize,LFS - Labour Force Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2018,6.137,,,Currency: BLZ - Belize dollar (BZD),Repository: ILO-STATISTICS - Micro data processing
Belize,LFS - Labour Force Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2018,4.195,,,Currency: BLZ - Belize dollar (BZD),Repository: ILO-STATISTICS - Micro data processing
Belize,LFS - Labour Force Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2017,7,,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: BLZ - Belize dollar (BZD),Employment definition: Including subsistence workers | Data reference period: April
Belize,LFS - Labour Force Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2017,4.836,,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: BLZ - Belize dollar (BZD),Employment definition: Including subsistence workers | Data reference period: April
Belize,LFS - Labour Force Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2017,3.5,,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: BLZ - Belize dollar (BZD),Employment definition: Including subsistence workers | Data reference period: April
Belize,LFS - Labour Force Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2017,7,,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: BLZ - Belize dollar (BZD),Employment definition: Including subsistence workers | Data reference period: April
Belize,LFS - Labour Force Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2017,4.836,,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: BLZ - Belize dollar (BZD),Employment definition: Including subsistence workers | Data reference period: April
Belize,LFS - Labour Force Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2017,3.5,,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: BLZ - Belize dollar (BZD),Employment definition: Including subsistence workers | Data reference period: April
Belize,LFS - Labour Force Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2017,7,,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: BLZ - Belize dollar (BZD),Employment definition: Including subsistence workers | Data reference period: April
Belize,LFS - Labour Force Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2017,4.836,,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: BLZ - Belize dollar (BZD),Employment definition: Including subsistence workers | Data reference period: April
Belize,LFS - Labour Force Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2017,3.5,,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: BLZ - Belize dollar (BZD),Employment definition: Including subsistence workers | Data reference period: April
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2023,23.419,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2023,10.308,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2023,3.389,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2023,23.941,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2023,10.537,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2023,3.465,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2023,22.711,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2023,9.996,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2023,3.287,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2022,22.581,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2022,9.792,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2022,3.268,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2022,23.151,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2022,10.04,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2022,3.35,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2022,21.764,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2022,9.438,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2022,3.15,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2021,22.362,Break in series,,Currency: BOL - Bolivian (BOB) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2021,9.135,Break in series,,Currency: BOL - Bolivian (BOB) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2021,3.236,Break in series,,Currency: BOL - Bolivian (BOB) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2021,22.665,Break in series,,Currency: BOL - Bolivian (BOB) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2021,9.259,Break in series,,Currency: BOL - Bolivian (BOB) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2021,3.28,Break in series,,Currency: BOL - Bolivian (BOB) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2021,21.901,Break in series,,Currency: BOL - Bolivian (BOB) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bolivia (Plurinational State of),LFS - Continuous Employment Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2021,8.947,Break in series,,Currency: BOL - Bolivian (BOB) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
